Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc
338,181.727818,0.000000,0.000000,0,0,0,0,0,0,194.036580,106.773185
339,181.342218,0.000000,0.000000,0,0,0,0,0,0,193.450793,106.677196
340,180.966848,0.000000,0.000000,0,0,0,0,0,0,192.865007,106.574773
341,180.099972,0.000000,0.000000,0,0,0,0,0,0,191.865007,106.532502
342,179.738699,0.000000,0.000000,0,0,0,0,0,0,191.279221,106.420722
343,179.387848,0.000000,0.000000,0,0,0,0,0,0,190.693434,106.302314
344,179.047480,0.000000,0.000000,0,0,0,0,0,0,190.107648,106.177226
345,178.717654,0.000000,0.000000,0,0,0,0,0,0,189.521861,106.045405
346,178.398430,0.000000,0.000000,0,0,0,0,0,0,188.936075,105.906803
347,178.089865,0.000000,0.000000,0,0,0,0,0,0,188.350288,105.761374
348,177.248413,0.000000,0.000000,0,0,0,0,0,0,187.350288,105.699275
349,176.954796,0.000000,0.000000,0,0,0,0,0,0,186.764502,105.543622
350,176.672012,0.000000,0.000000,0,0,0,0,0,0,186.178716,105.380990
351,177.228666,0.000000,0.000000,0,0,0,0,0,0,186.592929,105.283718
352,176.400113,0.000000,0.000000,0,0,0,0,0,0,185.592929,105.211343
353,176.139150,0.000000,0.000000,0,0,0,0,0,0,185.007143,105.034652
354,176.708800,0.000000,0.000000,0,0,0,0,0,0,185.421356,104.930460
355,175.889170,0.000000,0.000000,0,0,0,0,0,0,184.421356,104.850888
356,175.650221,0.000000,0.000000,0,0,0,0,0,0,183.835570,104.660028
357,176.232801,0.000000,0.000000,0,0,0,0,0,0,184.249783,104.549087
358,175.422347,0.000000,0.000000,0,0,0,0,0,0,183.249783,104.462052
359,175.205594,0.000000,0.000000,0,0,0,0,0,0,182.663997,104.256944
360,175.801024,0.000000,0.000000,0,0,0,0,0,0,183.078210,104.139445
361,175.601822,0.000000,0.000000,0,0,0,0,0,0,182.492424,103.923992
362,175.413796,0.000000,0.000000,0,0,0,0,0,0,181.906638,103.701443
363,175.236982,0.000000,0.000000,0,0,0,0,0,0,181.320851,103.471795
364,175.071414,0.000000,0.000000,0,0,0,0,0,0,180.735065,103.235052
365,175.695760,0.000000,0.000000,0,0,0,0,0,0,181.149278,103.103956
366,175.547714,0.000000,0.000000,0,0,0,0,0,0,180.563492,102.857216
367,175.410946,0.000000,0.000000,0,0,0,0,0,0,179.977705,102.603463
368,175.285481,0.000000,0.000000,0,0,0,0,0,0,179.391919,102.342714
369,175.931805,0.000000,0.000000,0,0,0,0,0,0,179.806133,102.202176
370,175.823775,0.000000,0.000000,0,0,0,0,0,0,179.220346,101.931804
371,176.479461,0.000000,0.000000,0,0,0,0,0,0,179.634560,101.787800
372,176.388775,0.000000,0.000000,0,0,0,0,0,0,179.048773,101.508031
373,176.309387,0.000000,0.000000,0,0,0,0,0,0,178.462987,101.221489
374,176.980225,0.000000,0.000000,0,0,0,0,0,0,178.877200,101.071857
375,177.654158,0.000000,0.000000,0,0,0,0,0,0,179.291414,100.921597
376,178.331153,0.000000,0.000000,0,0,0,0,0,0,179.705627,100.770743
377,179.011173,0.000000,0.000000,0,0,0,0,0,0,180.119841,100.619329
378,179.694185,0.000000,0.000000,0,0,0,0,0,0,180.534055,100.467388
379,180.380154,0.000000,0.000000,0,0,0,0,0,0,180.948268,100.314954
380,181.069048,0.000000,0.000000,0,0,0,0,0,0,181.362482,100.162056
381,181.760832,0.000000,0.000000,0,0,0,0,0,0,181.776695,100.008728
382,182.455474,0.000000,0.000000,0,0,0,0,0,0,182.190909,99.854997
383,183.152942,0.000000,0.000000,0,0,0,0,0,0,182.605122,99.700895
384,184.567061,0.000000,0.000000,0,0,0,0,0,0,184.019336,99.703238
385,185.267374,0.000000,0.000000,0,0,0,0,0,0,184.433550,99.549934
386,185.970428,0.000000,0.000000,0,0,0,0,0,0,184.847763,99.396321
387,187.384631,0.000000,0.000000,0,0,0,0,0,0,186.261977,99.400882
388,188.090404,0.000000,0.000000,0,0,0,0,0,0,186.676190,99.248120
389,188.798835,0.000000,0.000000,0,0,0,0,0,0,187.676190,99.405375
390,189.509894,0.000000,0.000000,0,0,0,0,0,0,188.676190,99.560074
391,190.223553,0.000000,0.000000,0,0,0,0,0,0,189.676190,99.712253
392,190.939781,0.000000,0.000000,0,0,0,0,0,0,190.676190,99.861951
393,192.353841,0.000000,0.000000,0,0,0,0,0,0,192.090404,99.863046
394,193.072525,0.000000,0.000000,0,0,0,0,0,0,193.090404,100.009260
395,193.793705,0.000000,0.000000,0,0,0,0,0,0,194.090404,100.153100
396,195.207582,0.000000,0.000000,0,0,0,0,0,0,195.504617,100.152164
397,195.931110,0.000000,0.000000,0,0,0,0,0,0,196.504617,100.292709
398,196.657062,0.000000,0.000000,0,0,0,0,0,0,197.504617,100.430981
399,197.385410,0.000000,0.000000,0,0,0,0,0,0,198.504617,100.567016
400,198.116128,0.000000,0.000000,0,0,0,0,0,0,199.504617,100.700846
401,199.529446,0.000000,0.000000,0,0,0,0,0,0,200.918831,100.696331
402,200.262328,0.000000,0.000000,0,0,0,0,0,0,201.918831,100.827167
403,201.675482,0.000000,0.000000,0,0,0,0,0,0,203.333044,100.821896
404,202.410474,0.000000,0.000000,0,0,0,0,0,0,204.333044,100.949837
405,203.147729,0.000000,0.000000,0,0,0,0,0,0,205.333044,101.075727
406,203.887224,0.000000,0.000000,0,0,0,0,0,0,206.333044,101.199595
407,204.628932,0.000000,0.000000,0,0,0,0,0,0,207.333044,101.321471
408,206.041258,0.000000,0.000000,0,0,0,0,0,0,208.747258,101.313329
409,206.784912,0.000000,0.000000,0,0,0,0,0,0,209.747258,101.432573
410,208.197022,0.000000,0.000000,0,0,0,0,0,0,211.161472,101.423867
411,208.942576,0.000000,0.000000,0,0,0,0,0,0,212.161472,101.540565
412,209.690248,0.000000,0.000000,0,0,0,0,0,0,213.161472,101.655405
413,210.440015,0.000000,0.000000,0,0,0,0,0,0,214.161472,101.768417
414,211.191856,0.000000,0.000000,0,0,0,0,0,0,215.161472,101.879625
415,212.602916,0.000000,0.000000,0,0,0,0,0,0,216.575685,101.868633
416,213.356509,0.000000,0.000000,0,0,0,0,0,0,217.575685,101.977524
417,214.767316,0.000000,0.000000,0,0,0,0,0,0,218.989899,101.966120
418,215.522621,0.000000,0.000000,0,0,0,0,0,0,219.989899,102.072765
419,216.279911,0.000000,0.000000,0,0,0,0,0,0,220.989899,102.177728
420,217.039167,0.000000,0.000000,0,0,0,0,0,0,221.989899,102.281031
421,218.449079,0.000000,0.000000,0,0,0,0,0,0,223.404112,102.268279
422,219.209945,0.000000,0.000000,0,0,0,0,0,0,224.404112,102.369494
423,219.972726,0.000000,0.000000,0,0,0,0,0,0,225.404112,102.469118
424,221.382023,0.000000,0.000000,0,0,0,0,0,0,226.818326,102.455621
425,222.146348,0.000000,0.000000,0,0,0,0,0,0,227.818326,102.553262
426,222.912539,0.000000,0.000000,0,0,0,0,0,0,228.818326,102.649374
427,223.680576,0.000000,0.000000,0,0,0,0,0,0,229.818326,102.743980
428,225.088871,0.000000,0.000000,0,0,0,0,0,0,231.232539,102.729441
429,225.858363,0.000000,0.000000,0,0,0,0,0,0,232.232539,102.822201
430,227.266364,0.000000,0.000000,0,0,0,0,0,0,233.646753,102.807450
431,228.037278,0.000000,0.000000,0,0,0,0,0,0,234.646753,102.898419
432,228.809965,0.000000,0.000000,0,0,0,0,0,0,235.646753,102.987977
433,229.584407,0.000000,0.000000,0,0,0,0,0,0,236.646753,103.076144
434,230.991342,0.000000,0.000000,0,0,0,0,0,0,238.060967,103.060558
435,231.767125,0.000000,0.000000,0,0,0,0,0,0,239.060967,103.147056
436,233.173755,0.000000,0.000000,0,0,0,0,0,0,240.475180,103.131324
437,233.950850,0.000000,0.000000,0,0,0,0,0,0,241.475180,103.216201
438,234.729632,0.000000,0.000000,0,0,0,0,0,0,242.475180,103.299774
439,235.510085,0.000000,0.000000,0,0,0,0,0,0,243.475180,103.382061
440,236.915597,0.000000,0.000000,0,0,0,0,0,0,244.889394,103.365670
441,237.697286,0.000000,0.000000,0,0,0,0,0,0,245.889394,103.446445
442,239.102488,0.000000,0.000000,0,0,0,0,0,0,247.303607,103.429960
443,239.885389,0.000000,0.000000,0,0,0,0,0,0,248.303607,103.509267
444,240.669898,0.000000,0.000000,0,0,0,0,0,0,249.303607,103.587365
445,241.456000,0.000000,0.000000,0,0,0,0,0,0,250.303607,103.664273
446,242.860042,0.000000,0.000000,0,0,0,0,0,0,251.717821,103.647277
447,243.647286,0.000000,0.000000,0,0,0,0,0,0,252.717821,103.722814
448,245.051015,0.000000,0.000000,0,0,0,0,0,0,254.132034,103.705767
449,245.839378,0.000000,0.000000,0,0,0,0,0,0,255.132034,103.779970
450,246.629276,0.000000,0.000000,0,0,0,0,0,0,256.132034,103.853053
451,247.420694,0.000000,0.000000,0,0,0,0,0,0,257.132034,103.925031
452,248.823230,0.000000,0.000000,0,0,0,0,0,0,258.546248,103.907600
453,249.615705,0.000000,0.000000,0,0,0,0,0,0,259.546248,103.978333
454,251.017928,0.000000,0.000000,0,0,0,0,0,0,260.960461,103.960886
455,251.811437,0.000000,0.000000,0,0,0,0,0,0,261.960461,104.030406
456,253.213349,0.000000,0.000000,0,0,0,0,0,0,263.374675,104.012950
457,254.007874,0.000000,0.000000,0,0,0,0,0,0,264.374675,104.081291
458,254.803846,0.000000,0.000000,0,0,0,0,0,0,265.374675,104.148614
459,256.204996,0.000000,0.000000,0,0,0,0,0,0,266.788889,104.131025
460,257.001946,0.000000,0.000000,0,0,0,0,0,0,267.788889,104.197222
461,258.402786,0.000000,0.000000,0,0,0,0,0,0,269.203102,104.179644
462,259.200694,0.000000,0.000000,0,0,0,0,0,0,270.203102,104.244745
463,260.000000,0.000000,0.000000,0,0,0,0,0,0,271.203102,104.308885
464,261.400077,0.000000,0.000000,0,0,0,0,0,0,272.617316,104.291215
465,262.200305,0.000000,0.000000,0,0,0,0,0,0,273.617316,104.354309
466,263.600076,0.000000,0.000000,0,0,0,0,0,0,275.031529,104.336665
467,264.401210,0.000000,0.000000,0,0,0,0,0,0,276.031529,104.398739
468,265.203695,0.000000,0.000000,0,0,0,0,0,0,277.031529,104.459905
469,266.602701,0.000000,0.000000,0,0,0,0,0,0,278.445743,104.442206
470,267.406058,0.000000,0.000000,0,0,0,0,0,0,279.445743,104.502398
471,268.804762,0.000000,0.000000,0,0,0,0,0,0,280.859956,104.484740
472,269.608976,0.000000,0.000000,0,0,0,0,0,0,281.859956,104.543981
473,270.414497,0.000000,0.000000,0,0,0,0,0,0,282.859956,104.602364
474,271.812435,0.000000,0.000000,0,0,0,0,0,0,284.274170,104.584682
475,272.618781,0.000000,0.000000,0,0,0,0,0,0,285.274170,104.642156
476,274.016423,0.000000,0.000000,0,0,0,0,0,0,286.688384,104.624526
477,274.823580,0.000000,0.000000,0,0,0,0,0,0,287.688384,104.681114
478,275.632001,0.000000,0.000000,0,0,0,0,0,0,288.688384,104.736889
479,277.028879,0.000000,0.000000,0,0,0,0,0,0,290.102597,104.719262
480,277.838082,0.000000,0.000000,0,0,0,0,0,0,291.102597,104.774189
481,279.234668,0.000000,0.000000,0,0,0,0,0,0,292.516811,104.756624
482,280.044639,0.000000,0.000000,0,0,0,0,0,0,293.516811,104.810723
483,280.855835,0.000000,0.000000,0,0,0,0,0,0,294.516811,104.864053
484,282.251661,0.000000,0.000000,0,0,0,0,0,0,295.931024,104.846513
485,283.647669,0.000000,0.000000,0,0,0,0,0,0,297.345238,104.829079
486,284.459136,0.000000,0.000000,0,0,0,0,0,0,298.345238,104.881581
487,285.854858,0.000000,0.000000,0,0,0,0,0,0,299.759451,104.864214
488,286.667054,0.000000,0.000000,0,0,0,0,0,0,300.759451,104.915946
489,288.062493,0.000000,0.000000,0,0,0,0,0,0,302.173665,104.898649
490,288.875406,0.000000,0.000000,0,0,0,0,0,0,303.173665,104.949628
491,290.270563,0.000000,0.000000,0,0,0,0,0,0,304.587878,104.932403
492,291.665905,0.000000,0.000000,0,0,0,0,0,0,306.002092,104.915277
493,292.479059,0.000000,0.000000,0,0,0,0,0,0,307.002092,104.965495
494,293.874123,0.000000,0.000000,0,0,0,0,0,0,308.416306,104.948439
495,295.269369,0.000000,0.000000,0,0,0,0,0,0,309.830519,104.931480
496,295.853004,0.000000,0.000000,0,0,0,0,0,0,312.244733,105.540498
497,297.249054,0.000000,0.000000,0,0,0,0,0,0,313.658946,105.520587
498,298.645275,0.000000,0.000000,0,0,0,0,0,0,315.073160,105.500802
499,300.041664,0.000000,0.000000,0,0,0,0,0,0,316.487373,105.481142
500,301.438219,0.000000,0.000000,0,0,0,0,0,0,317.901587,105.461606
501,302.834939,0.000000,0.000000,0,0,0,0,0,0,319.315801,105.442193
502,303.423796,0.000000,0.000000,0,0,0,0,0,0,320.315801,105.567132
503,304.821259,0.000000,0.000000,0,0,0,0,0,0,321.730014,105.547105
504,306.218876,0.000000,0.000000,0,0,0,0,0,0,323.144228,105.527207
505,306.811017,0.000000,0.000000,0,0,0,0,0,0,324.144228,105.649475
506,308.209344,0.000000,0.000000,0,0,0,0,0,0,325.558441,105.628998
507,309.607816,0.000000,0.000000,0,0,0,0,0,0,326.972655,105.608656
508,311.006431,0.000000,0.000000,0,0,0,0,0,0,328.386868,105.588450
509,311.602311,0.000000,0.000000,0,0,0,0,0,0,329.386868,105.707454
510,313.001597,0.000000,0.000000,0,0,0,0,0,0,330.801082,105.686707
511,313.600064,0.000000,0.000000,0,0,0,0,0,0,331.801082,105.803895
512,315.000000,0.000000,0.000000,0,0,0,0,0,0,333.215295,105.782633
513,316.400063,0.000000,0.000000,0,0,0,0,0,0,334.629509,105.761518
514,317.800252,0.000000,0.000000,0,0,0,0,0,0,336.043723,105.740546
515,318.402261,0.000000,0.000000,0,0,0,0,0,0,337.043723,105.854689
516,319.803064,0.000000,0.000000,0,0,0,0,0,0,338.457936,105.833237
517,320.407553,0.000000,0.000000,0,0,0,0,0,0,339.457936,105.945672
518,321.808950,0.000000,0.000000,0,0,0,0,0,0,340.872150,105.923763
519,322.415881,0.000000,0.000000,0,0,0,0,0,0,341.872150,106.034526
520,323.817850,0.000000,0.000000,0,0,0,0,0,0,343.286363,106.012180
521,324.427188,0.000000,0.000000,0,0,0,0,0,0,344.286363,106.121304
522,325.829710,0.000000,0.000000,0,0,0,0,0,0,345.700577,106.098544
523,326.441419,0.000000,0.000000,0,0,0,0,0,0,346.700577,106.206062
524,327.844475,0.000000,0.000000,0,0,0,0,0,0,348.114790,106.182906
525,329.247627,0.000000,0.000000,0,0,0,0,0,0,349.529004,106.159916
526,329.862092,0.000000,0.000000,0,0,0,0,0,0,350.529004,106.265319
527,330.478441,0.000000,0.000000,0,0,0,0,0,0,351.529004,106.369724
528,331.882509,0.000000,0.000000,0,0,0,0,0,0,352.943218,106.345833
529,332.501128,0.000000,0.000000,0,0,0,0,0,0,353.943218,106.448727
530,333.905675,0.000000,0.000000,0,0,0,0,0,0,355.357431,106.424496
531,335.310304,0.000000,0.000000,0,0,0,0,0,0,356.771645,106.400442
532,335.931541,0.000000,0.000000,0,0,0,0,0,0,357.771645,106.501356
533,337.336627,0.000000,0.000000,0,0,0,0,0,0,359.185858,106.476982
534,337.960057,0.000000,0.000000,0,0,0,0,0,0,360.185858,106.576458
535,339.365585,0.000000,0.000000,0,0,0,0,0,0,361.600072,106.551780
536,339.991176,0.000000,0.000000,0,0,0,0,0,0,362.600072,106.649848
537,341.397129,0.000000,0.000000,0,0,0,0,0,0,364.014285,106.624882
538,342.024853,0.000000,0.000000,0,0,0,0,0,0,365.014285,106.721568
539,342.654345,0.000000,0.000000,0,0,0,0,0,0,366.014285,106.817348
540,344.061041,0.000000,0.000000,0,0,0,0,0,0,367.428499,106.791660
541,344.692617,0.000000,0.000000,0,0,0,0,0,0,368.428499,106.886101
542,346.099697,0.000000,0.000000,0,0,0,0,0,0,369.842712,106.860167
543,346.733327,0.000000,0.000000,0,0,0,0,0,0,370.842712,106.953293
544,348.140776,0.000000,0.000000,0,0,0,0,0,0,372.256926,106.927126
545,348.776433,0.000000,0.000000,0,0,0,0,0,0,373.256926,107.018964
546,350.184237,0.000000,0.000000,0,0,0,0,0,0,374.671140,106.992577
547,350.821892,0.000000,0.000000,0,0,0,0,0,0,375.671140,107.083152
548,352.230038,0.000000,0.000000,0,0,0,0,0,0,377.085353,107.056557
549,352.869664,0.000000,0.000000,0,0,0,0,0,0,378.085353,107.145893
550,353.510962,0.000000,0.000000,0,0,0,0,0,0,379.085353,107.234398
551,354.153921,0.000000,0.000000,0,0,0,0,0,0,380.085353,107.322080
552,355.562934,0.000000,0.000000,0,0,0,0,0,0,381.499567,107.294527
553,356.207805,0.000000,0.000000,0,0,0,0,0,0,382.499567,107.381018
554,356.854312,0.000000,0.000000,0,0,0,0,0,0,383.499567,107.466704
555,358.263869,0.000000,0.000000,0,0,0,0,0,0,384.913780,107.438626
556,358.912246,0.000000,0.000000,0,0,0,0,0,0,385.913780,107.523158
557,359.562234,0.000000,0.000000,0,0,0,0,0,0,386.913780,107.606902
558,360.972298,0.000000,0.000000,0,0,0,0,0,0,388.327994,107.578337
559,361.624114,0.000000,0.000000,0,0,0,0,0,0,389.327994,107.660960
560,362.277518,0.000000,0.000000,0,0,0,0,0,0,390.327994,107.742814
561,363.688053,0.000000,0.000000,0,0,0,0,0,0,391.742207,107.713796
562,364.343245,0.000000,0.000000,0,0,0,0,0,0,392.742207,107.794563
563,365.000000,0.000000,0.000000,0,0,0,0,0,0,393.742207,107.874577
564,366.410971,0.000000,0.000000,0,0,0,0,0,0,395.156421,107.845139
565,367.069476,0.000000,0.000000,0,0,0,0,0,0,396.156421,107.924098
566,367.729520,0.000000,0.000000,0,0,0,0,0,0,397.156421,108.002322
567,368.391097,0.000000,0.000000,0,0,0,0,0,0,398.156421,108.079816
568,369.054197,0.000000,0.000000,0,0,0,0,0,0,399.156421,108.156586
569,369.718812,0.000000,0.000000,0,0,0,0,0,0,400.156421,108.232637
570,370.384935,0.000000,0.000000,0,0,0,0,0,0,401.156421,108.307975
571,371.052557,0.000000,0.000000,0,0,0,0,0,0,402.156421,108.382603
572,372.464763,0.000000,0.000000,0,0,0,0,0,0,403.570635,108.351359
573,373.209057,0.000000,0.000000,0,0,0,0,0,0,403.984848,108.246261
574,373.954543,0.000000,0.000000,0,0,0,0,0,0,404.399062,108.141235
575,374.701214,0.000000,0.000000,0,0,0,0,0,0,404.813275,108.036286
576,375.449064,0.000000,0.000000,0,0,0,0,0,0,405.227489,107.931415
577,375.536949,0.000000,0.000000,0,0,0,0,0,0,404.641702,107.750170
578,376.288453,0.000000,0.000000,0,0,0,0,0,0,405.055916,107.645056
579,377.041112,0.000000,0.000000,0,0,0,0,0,0,405.470129,107.540031
580,377.794918,0.000000,0.000000,0,0,0,0,0,0,405.884343,107.435099
581,377.895488,0.000000,0.000000,0,0,0,0,0,0,405.298557,107.251494
582,378.652875,0.000000,0.000000,0,0,0,0,0,0,405.712770,107.146359
583,379.411386,0.000000,0.000000,0,0,0,0,0,0,406.126984,107.041327
584,380.171014,0.000000,0.000000,0,0,0,0,0,0,406.541197,106.936400
585,380.931752,0.000000,0.000000,0,0,0,0,0,0,406.955411,106.831580
586,381.047241,0.000000,0.000000,0,0,0,0,0,0,406.369624,106.645471
587,381.811472,0.000000,0.000000,0,0,0,0,0,0,406.783838,106.540497
588,381.934549,0.000000,0.000000,0,0,0,0,0,0,406.198052,106.352791
589,382.702234,0.000000,0.000000,0,0,0,0,0,0,406.612265,106.247685
590,383.470990,0.000000,0.000000,0,0,0,0,0,0,407.026479,106.142704
591,384.240810,0.000000,0.000000,0,0,0,0,0,0,407.440692,106.037850
592,384.376118,0.000000,0.000000,0,0,0,0,0,0,406.854906,105.848123
593,385.149322,0.000000,0.000000,0,0,0,0,0,0,407.269119,105.743175
594,385.292097,0.000000,0.000000,0,0,0,0,0,0,406.683333,105.551953
595,386.068647,0.000000,0.000000,0,0,0,0,0,0,407.097546,105.446933
596,386.846223,0.000000,0.000000,0,0,0,0,0,0,407.511760,105.342055
597,387.624819,0.000000,0.000000,0,0,0,0,0,0,407.925974,105.237321
598,387.779577,0.000000,0.000000,0,0,0,0,0,0,407.340187,105.044260
599,387.939428,0.000000,0.000000,0,0,0,0,0,0,406.754401,104.849977
600,388.723552,0.000000,0.000000,0,0,0,0,0,0,407.168614,104.745033
601,389.508665,0.000000,0.000000,0,0,0,0,0,0,407.582828,104.640247
602,390.294760,0.000000,0.000000,0,0,0,0,0,0,407.997041,104.535618
603,390.466388,0.000000,0.000000,0,0,0,0,0,0,407.411255,104.339648
604,390.643060,0.000000,0.000000,0,0,0,0,0,0,407.997041,104.442414
605,391.434541,0.000000,0.000000,0,0,0,0,0,0,408.997041,104.486702
606,392.226975,0.000000,0.000000,0,0,0,0,0,0,409.997041,104.530557
607,393.020356,0.000000,0.000000,0,0,0,0,0,0,410.997041,104.573983
608,393.208596,0.000000,0.000000,0,0,0,0,0,0,411.582828,104.672897
609,393.401830,0.000000,0.000000,0,0,0,0,0,0,412.168614,104.770386
610,394.200457,0.000000,0.000000,0,0,0,0,0,0,413.168614,104.811805
611,395.000000,0.000000,0.000000,0,0,0,0,0,0,414.168614,104.852814
612,395.202480,0.000000,0.000000,0,0,0,0,0,0,414.754401,104.947317
613,396.005050,0.000000,0.000000,0,0,0,0,0,0,415.754401,104.987146
614,396.214588,0.000000,0.000000,0,0,0,0,0,0,416.340187,105.079469
615,397.020151,0.000000,0.000000,0,0,0,0,0,0,417.340187,105.118137
616,397.826595,0.000000,0.000000,0,0,0,0,0,0,418.340187,105.156415
617,398.045224,0.000000,0.000000,0,0,0,0,0,0,418.925974,105.245824
618,398.268753,0.000000,0.000000,0,0,0,0,0,0,419.511760,105.333837
619,399.080192,0.000000,0.000000,0,0,0,0,0,0,420.511760,105.370241
620,399.892486,0.000000,0.000000,0,0,0,0,0,0,420.097546,105.052623
621,400.124980,0.000000,0.000000,0,0,0,0,0,0,420.683333,105.137983
622,400.940145,0.000000,0.000000,0,0,0,0,0,0,421.683333,105.173637
623,401.179511,0.000000,0.000000,0,0,0,0,0,0,422.269119,105.256901
624,401.997512,0.000000,0.000000,0,0,0,0,0,0,423.269119,105.291477
625,402.243707,0.000000,0.000000,0,0,0,0,0,0,423.854906,105.372663
626,402.494720,0.000000,0.000000,0,0,0,0,0,0,424.440692,105.452487
627,403.317493,0.000000,0.000000,0,0,0,0,0,0,425.440692,105.485306
628,404.141064,0.000000,0.000000,0,0,0,0,0,0,426.440692,105.517783
629,404.400791,0.000000,0.000000,0,0,0,0,0,0,427.026479,105.594867
630,404.665294,0.000000,0.000000,0,0,0,0,0,0,427.612265,105.670605
631,405.493526,0.000000,0.000000,0,0,0,0,0,0,428.612265,105.701383
632,406.322532,0.000000,0.000000,0,0,0,0,0,0,429.612265,105.731834
633,406.595622,0.000000,0.000000,0,0,0,0,0,0,430.198052,105.804890
634,406.873445,0.000000,0.000000,0,0,0,0,0,0,430.783838,105.876617
635,407.707003,0.000000,0.000000,0,0,0,0,0,0,431.783838,105.905426
636,407.991421,0.000000,0.000000,0,0,0,0,0,0,432.369624,105.975175
637,408.280541,0.000000,0.000000,0,0,0,0,0,0,432.955411,106.043607
638,409.118565,0.000000,0.000000,0,0,0,0,0,0,433.955411,106.070819
639,409.414216,0.000000,0.000000,0,0,0,0,0,0,434.541197,106.137301
640,409.714535,0.000000,0.000000,0,0,0,0,0,0,435.126984,106.202477
641,410.556939,0.000000,0.000000,0,0,0,0,0,0,436.126984,106.228136
642,410.863724,0.000000,0.000000,0,0,0,0,0,0,436.712770,106.291392
643,411.708635,0.000000,0.000000,0,0,0,0,0,0,437.712770,106.316150
644,412.021844,0.000000,0.000000,0,0,0,0,0,0,438.298557,106.377505
645,412.339666,0.000000,0.000000,0,0,0,0,0,0,438.884343,106.437575
646,412.662089,0.000000,0.000000,0,0,0,0,0,0,439.470129,106.496366
647,413.512999,0.000000,0.000000,0,0,0,0,0,0,440.470129,106.519053
648,413.841757,0.000000,0.000000,0,0,0,0,0,0,441.055916,106.575982
649,414.175084,0.000000,0.000000,0,0,0,0,0,0,441.641702,106.631644
650,413.656863,0.000000,0.000000,0,0,0,0,0,0,441.227489,106.665096
651,413.140412,0.000000,0.000000,0,0,0,0,0,0,440.813275,106.698174
652,413.483978,0.000000,0.000000,0,0,0,0,0,0,441.399062,106.751189
653,412.972154,0.000000,0.000000,0,0,0,0,0,0,440.984848,106.783192
654,412.462119,0.000000,0.000000,0,0,0,0,0,0,440.570635,106.814811
655,412.815940,0.000000,0.000000,0,0,0,0,0,0,441.156421,106.865162
656,412.310563,0.000000,0.000000,0,0,0,0,0,0,440.742207,106.895687
657,411.806994,0.000000,0.000000,0,0,0,0,0,0,440.327994,106.925817
658,411.305239,0.000000,0.000000,0,0,0,0,0,0,439.913780,106.955550
659,410.805307,0.000000,0.000000,0,0,0,0,0,0,439.499567,106.984881
660,410.307202,0.000000,0.000000,0,0,0,0,0,0,439.085353,107.013806
661,409.810932,0.000000,0.000000,0,0,0,0,0,0,438.671140,107.042323
662,409.316503,0.000000,0.000000,0,0,0,0,0,0,438.256926,107.070427
663,408.823923,0.000000,0.000000,0,0,0,0,0,0,437.842712,107.098114
664,408.333197,0.000000,0.000000,0,0,0,0,0,0,437.428499,107.125382
665,407.844333,0.000000,0.000000,0,0,0,0,0,0,437.014285,107.152227
666,407.357337,0.000000,0.000000,0,0,0,0,0,0,436.600072,107.178644
667,406.872216,0.000000,0.000000,0,0,0,0,0,0,436.185858,107.204631
668,406.388976,0.000000,0.000000,0,0,0,0,0,0,435.771645,107.230183
669,405.907625,0.000000,0.000000,0,0,0,0,0,0,435.357431,107.255298
670,405.428169,0.000000,0.000000,0,0,0,0,0,0,434.943218,107.279970
671,404.950614,0.000000,0.000000,0,0,0,0,0,0,434.529004,107.304197
672,403.595094,0.000000,0.000000,0,0,0,0,0,0,433.114790,107.314186
673,403.120329,0.000000,0.000000,0,0,0,0,0,0,432.700577,107.337821
674,402.647489,0.000000,0.000000,0,0,0,0,0,0,432.286363,107.360998
675,402.176578,0.000000,0.000000,0,0,0,0,0,0,431.872150,107.383715
676,401.707605,0.000000,0.000000,0,0,0,0,0,0,431.457936,107.405967
677,401.240576,0.000000,0.000000,0,0,0,0,0,0,431.043723,107.427750
678,399.889985,0.000000,0.000000,0,0,0,0,0,0,429.629509,107.436926
679,399.425838,0.000000,0.000000,0,0,0,0,0,0,429.215295,107.458070
680,398.963657,0.000000,0.000000,0,0,0,0,0,0,428.801082,107.478732
681,398.503450,0.000000,0.000000,0,0,0,0,0,0,428.386868,107.498911
682,398.045224,0.000000,0.000000,0,0,0,0,0,0,427.972655,107.518601
683,397.588984,0.000000,0.000000,0,0,0,0,0,0,427.558441,107.537799
684,397.134738,0.000000,0.000000,0,0,0,0,0,0,427.144228,107.556501
685,396.682493,0.000000,0.000000,0,0,0,0,0,0,426.730014,107.574703
686,395.339095,0.000000,0.000000,0,0,0,0,0,0,425.315801,107.582530
687,394.889858,0.000000,0.000000,0,0,0,0,0,0,424.901587,107.600025
688,394.442645,0.000000,0.000000,0,0,0,0,0,0,424.487373,107.617008
689,393.997462,0.000000,0.000000,0,0,0,0,0,0,424.073160,107.633475
690,392.657612,0.000000,0.000000,0,0,0,0,0,0,422.658946,107.640584
691,392.215502,0.000000,0.000000,0,0,0,0,0,0,422.244733,107.656309
692,391.775446,0.000000,0.000000,0,0,0,0,0,0,421.830519,107.671505
